id,agent,gaze,valence,rt,correct
656,human,closed,negative,1220.9949999985984,1
656,robot,open,negative,859.142000001506,1
656,robot,closed,negative,1224.2069999998203,1
656,human,open,negative,890.4940000016941,1
656,robot,open,negative,982.1110000011977,1
656,robot,open,positive,797.7089999996824,1
656,human,closed,negative,829.3499999991618,1
656,robot,closed,positive,816.3240000002552,1
656,robot,closed,negative,846.5119999964954,1
656,robot,open,positive,772.2959999988088,1
656,human,open,positive,796.5410000005504,1
656,robot,open,positive,784.1749999991152,1
656,robot,closed,positive,783.8959999973886,1
656,robot,open,negative,1047.5170000010403,1
656,robot,closed,positive,709.0429999999469,1
656,human,open,positive,715.9339999996591,1
656,robot,open,positive,878.3509999951348,1
656,human,open,positive,674.6469999999972,1
656,robot,closed,positive,750.9059999991441,1
656,robot,open,positive,613.5289999993984,1
656,robot,open,positive,564.4689999975963,1
656,robot,open,positive,2390.3360000019893,1
656,robot,closed,negative,1788.353999998537,0
656,human,closed,negative,866.5189999950817,1
656,human,open,positive,1552,1
656,human,closed,negative,1522.8069999963045,1
656,human,open,positive,1189.0670000021346,1
656,robot,open,negative,1984.266999999294,1
656,human,closed,negative,899.7909999985714,1
656,robot,open,negative,1625.2039999968838,1
656,human,closed,positive,1047.3549999993993,1
656,human,closed,positive,873.1770000011893,1
656,robot,closed,negative,1037.4379999963567,1
656,human,open,negative,1575.898999995552,1
656,robot,open,positive,912.0820000006352,1
656,human,closed,negative,855.0780000012601,1
656,robot,closed,negative,900.0180000012042,1
656,robot,open,negative,1514.1009999999078,1
656,human,open,negative,848.835000002291,1
656,human,open,negative,853.759999996284,1
656,human,closed,negative,1074.7299999987008,1
656,robot,closed,negative,1652.183000000543,1
656,robot,open,negative,645.1949999984354,1
656,human,open,positive,634.8569999953033,1
656,robot,closed,positive,808.519000000204,1
656,human,open,positive,687.4710000017658,1
656,robot,closed,negative,815.734999999986,1
656,robot,open,positive,782.0279999967897,1
656,human,closed,positive,733.7189999968978,1
656,human,closed,negative,1039.336999995634,1
656,human,open,negative,816.9510000016307,1
656,human,closed,negative,1127.2989999997662,1
656,robot,closed,positive,1105.5349999970058,1
656,robot,closed,negative,1420.4449999954086,1
656,human,open,negative,926.7609999955166,1
656,robot,open,negative,936.9849999957951,1
656,human,open,negative,794.5649999986636,1
656,human,open,negative,830.4059999998426,1
656,human,open,negative,1100.704000002239,1
656,robot,closed,negative,919.3889999981038,1
656,human,closed,positive,865.9180000013439,0
656,robot,closed,positive,1620.847999995458,1
656,robot,closed,negative,1203.1389999977546,1
656,robot,open,positive,881.3209999988321,1
656,robot,closed,positive,740.8629999984987,1
656,robot,open,negative,898.7249999976484,1
656,robot,closed,positive,749.7629999965429,1
656,robot,open,negative,766.7369999991497,1
656,human,closed,positive,807.0419999952428,1
656,robot,open,positive,760.5700000001816,1
656,human,closed,negative,897.5439999980154,1
656,robot,closed,positive,669.1609999978682,1
656,robot,closed,positive,825.4799999971874,1
656,human,closed,positive,756.5609999974258,1
656,human,closed,positive,957.569999998319,1
656,robot,open,positive,821.846999999485,1
656,human,open,positive,924.2250000018394,0
656,human,open,positive,834.799999997369,1
656,robot,closed,negative,875.0020000002114,1
656,human,open,positive,860.2619999967283,1
656,robot,open,negative,857.1069999983301,1
656,robot,open,negative,1110.176999997464,1
656,human,closed,positive,777.0620000010822,1
656,robot,closed,positive,725.2809999987949,1
656,human,open,negative,719.5279999970226,1
656,human,closed,positive,706.9069999977946,1
656,human,closed,negative,829.842999996501,1
656,robot,open,positive,740.1260000003967,1
656,human,closed,positive,653.7989999959245,1
656,robot,closed,positive,696.4459999969695,1
656,robot,open,negative,980.1760000019567,1
656,robot,open,positive,692.4829999967478,1
656,human,open,positive,632.107999997912,1
656,human,open,positive,736.0219999973197,1
656,human,closed,negative,913.6949999957578,1
656,human,closed,negative,1044.6979999962496,1
656,human,open,positive,914.1289999979781,1
656,human,closed,positive,681.0139999984531,1
656,human,open,positive,613.4029999978375,1
656,human,open,negative,844.3029999957653,1
656,robot,closed,positive,705.9519999976037,1
656,human,open,negative,849.718000002089,1
656,human,closed,negative,966.732999998494,1
656,robot,closed,negative,990.9499999972759,1
656,robot,open,positive,1382.5479999965755,1
656,robot,open,negative,794.9609999969834,1
656,human,closed,positive,762.5870000002906,1
656,human,closed,positive,1219.5310000022873,1
656,robot,closed,positive,1185.833000000799,1
656,human,closed,positive,1141.6089999974938,1
656,robot,open,negative,1007.1809999984689,1
656,human,closed,negative,1150.0000000006985,1
656,human,open,positive,747.2610000008717,1
656,robot,closed,negative,828.898999996949,1
656,human,open,positive,931.2519999982323,1
656,human,closed,negative,845.3959999955259,1
656,robot,closed,negative,903.7649999975692,1
656,robot,closed,positive,658.59800000221,1
656,human,open,positive,799.7259999988601,1
656,human,closed,negative,790.5730000020703,1
656,robot,closed,negative,1034.039999997709,1
656,robot,open,positive,1271.6410000009928,1
656,robot,closed,negative,1075.8909999978496,1
656,robot,closed,negative,728.0540000004694,1
656,human,closed,positive,718.4399999951711,1
656,robot,open,negative,1040.7369999971706,1
656,robot,closed,positive,1078.2829999993555,1
656,robot,closed,positive,834.5409999969415,1
656,human,open,negative,1188.5049999963958,1
656,human,open,positive,1292.1599999994505,1
656,human,open,negative,1103.710999998264,1
656,robot,closed,negative,966.4200000015553,1
656,human,open,negative,1134.586999998428,1
656,robot,closed,positive,752.2139999966603,1
656,robot,closed,positive,1639.1230000015348,1
656,human,closed,positive,710.9710000010673,1
656,human,open,negative,985.911999996053,1
656,robot,open,positive,713.5499999972526,1
656,robot,open,negative,948.5059999965597,1
656,human,open,positive,937.7899999967776,1
656,robot,open,positive,715.3949999990873,1
656,robot,open,negative,909.6469999963883,1
656,robot,closed,negative,776.554999998305,1
656,robot,open,negative,997.4970000004396,1
656,human,open,negative,877.244999997085,1
656,human,closed,positive,769.5210000001825,1
656,robot,open,positive,1503.2459999995772,1
656,robot,closed,negative,862.5599999953993,1
656,robot,open,positive,931.4749999991618,1
656,human,closed,negative,965.1299999977928,1
656,human,open,negative,1460.6920000019018,1
656,robot,open,negative,1037.503000001656,1
656,robot,open,negative,979.0439999972004,1
656,robot,open,positive,883.3159999973141,1
656,robot,closed,positive,1095.0529999965802,1
656,human,closed,negative,1215.1509999968112,1
656,human,open,negative,1205.2979999985546,1
655,human,open,positive,543,1
655,robot,closed,negative,474.53999999997905,1
655,human,closed,positive,535.2800000000279,1
655,human,closed,negative,651.7800000000279,1
655,robot,closed,negative,542.7600000000093,1
655,robot,closed,positive,601.1199999999953,1
655,robot,closed,negative,575.3400000000256,1
655,robot,open,negative,474.0599999999977,0
655,robot,open,negative,551.5,1
655,human,closed,positive,509.7600000000093,1
655,robot,closed,negative,694.2800000000279,1
655,human,closed,positive,709.5800000000163,1
655,human,closed,positive,595.8800000000047,1
655,robot,open,negative,540.6599999999744,1
655,robot,open,negative,503.5,1
655,human,closed,negative,593.640000000014,1
655,human,closed,negative,522.9199999999837,1
655,human,open,negative,470.320000000007,1
655,human,open,positive,578.6199999999953,1
655,human,open,positive,710.4000000000233,1
655,human,closed,positive,470.679999999993,1
655,robot,open,positive,502,1
655,robot,closed,positive,483.88000000000466,1
655,human,closed,negative,465.61999999999534,0
655,robot,closed,positive,527.4400000000023,1
655,robot,open,positive,616.320000000007,1
655,robot,closed,negative,530.0599999999977,1
655,human,closed,negative,447.0999999999767,1
655,robot,open,negative,525.7600000000093,1
655,human,open,positive,567.820000000007,1
655,robot,open,negative,562.039999999979,1
655,robot,open,positive,540.320000000007,1
655,robot,closed,negative,925.8400000000256,1
655,robot,closed,positive,585.4799999999814,1
655,robot,open,positive,672.2199999999721,1
655,robot,closed,positive,580.7800000000279,1
655,human,closed,positive,583.179999999993,1
655,robot,open,negative,621.140000000014,1
655,robot,open,negative,564.960000000021,1
655,human,closed,negative,541.8800000000047,1
655,robot,open,negative,661.7999999999884,1
655,human,open,negative,505.8400000000256,1
655,human,closed,negative,563.820000000007,1
655,human,open,positive,681.8400000000256,1
655,robot,open,positive,543.1599999999744,0
655,robot,open,positive,803.1199999999953,0
655,human,open,negative,579.2600000000093,1
655,robot,closed,negative,634.0599999999977,1
655,human,open,negative,405.5599999999977,1
655,human,open,positive,626.640000000014,1
655,human,closed,positive,490.7600000000093,1
655,human,open,positive,661.1199999999953,0
655,human,open,positive,757.9400000000023,1
655,robot,open,positive,579.859999999986,1
655,human,open,negative,557.7000000000116,1
655,robot,closed,positive,612.6599999999744,1
655,human,open,negative,588.679999999993,1
655,robot,closed,negative,503.79999999998836,1
655,human,open,negative,514.8800000000047,1
655,robot,open,positive,494.5,1
655,robot,closed,positive,554.4799999999814,1
655,human,open,negative,576,1
655,robot,closed,positive,632.179999999993,1
655,robot,closed,positive,479.4199999999837,1
655,robot,open,positive,448.6599999999744,1
655,human,open,negative,369.4199999999837,0
655,human,closed,negative,465.88000000000466,1
655,human,closed,negative,793.2399999999907,1
655,human,closed,positive,584.9000000000233,1
655,robot,closed,negative,558.9799999999814,1
655,human,closed,positive,583.640000000014,1
655,human,open,positive,637.7199999999721,1
655,robot,open,positive,495.2600000000093,0
655,robot,closed,negative,536.6199999999953,1
655,human,open,negative,516.6199999999953,1
655,robot,closed,negative,587.0799999999581,1
655,human,open,negative,480.5799999999581,1
655,robot,closed,positive,542,1
655,robot,open,negative,505.38000000000466,1
655,human,closed,negative,582.6600000000326,1
655,robot,open,negative,574.1800000000512,1
655,human,closed,negative,455.95999999996275,1
655,robot,closed,positive,784.359999999986,1
655,human,open,positive,592.1199999999953,1
655,human,closed,negative,534.2199999999721,1
655,human,open,positive,593.5799999999581,1
655,robot,open,negative,475.6600000000326,1
655,human,closed,negative,536.8000000000466,1
655,human,closed,negative,531.5,1
655,human,open,positive,510.11999999999534,1
655,human,open,negative,462.5200000000186,1
655,robot,open,positive,397.88000000000466,0
655,human,open,positive,615.5,1
655,robot,open,positive,542.7399999999907,1
655,human,open,positive,459.8199999999488,1
655,robot,open,positive,396.8199999999488,1
655,robot,closed,positive,417.3399999999674,1
655,robot,open,negative,679.0999999999767,1
655,human,open,negative,540.8000000000466,1
655,human,open,negative,598.4200000000419,1
655,robot,open,negative,619.9200000000419,1
655,human,closed,negative,503.0799999999581,1
655,robot,closed,positive,746.8199999999488,1
655,robot,closed,negative,544,1
655,robot,closed,positive,678.4599999999627,1
655,robot,closed,negative,517.3800000000047,1
655,robot,closed,negative,575.4200000000419,1
655,human,closed,negative,509.14000000001397,0
655,robot,closed,negative,723.2399999999907,1
655,robot,closed,negative,629.640000000014,1
655,robot,open,positive,661.0799999999581,1
655,human,closed,positive,477.64000000001397,1
655,human,closed,positive,475.30000000004657,1
655,human,closed,positive,471.45999999996275,1
655,robot,closed,positive,595.0799999999581,0
655,human,open,positive,524.1800000000512,0
655,human,open,positive,707.2600000000093,1
655,human,closed,negative,566.4000000000233,1
655,robot,open,negative,649.6600000000326,1
655,human,closed,negative,498.21999999997206,1
655,robot,open,negative,464.9799999999814,1
655,robot,closed,positive,621.1999999999534,1
655,human,closed,positive,736.4000000000233,1
655,robot,closed,negative,564.2800000000279,1
655,human,open,positive,541.4799999999814,1
655,robot,open,negative,802.1199999999953,1
655,human,closed,positive,514.2600000000093,1
655,human,open,positive,510.3199999999488,1
655,robot,closed,negative,536.359999999986,1
655,human,open,negative,484.38000000000466,1
655,human,open,negative,982.0999999999767,1
655,robot,open,positive,729.7199999999721,1
655,human,closed,positive,510.21999999997206,0
655,human,closed,positive,660.9000000000233,1
655,robot,open,negative,679.4200000000419,1
655,robot,closed,positive,494.2600000000093,1
655,human,closed,positive,689,1
655,robot,open,positive,502.6600000000326,1
655,human,closed,positive,485.80000000004657,1
655,robot,open,positive,577.0999999999767,1
655,human,open,negative,493.5600000000559,1
655,robot,open,positive,550.6600000000326,1
655,human,open,negative,607.4200000000419,1
655,robot,closed,positive,485.8199999999488,1
655,robot,closed,negative,509.85999999998603,1
655,robot,open,negative,788.5999999999767,1
655,human,open,negative,626.7199999999721,1
655,robot,closed,negative,444.9399999999441,1
655,robot,open,positive,601.1600000000326,1
655,human,open,positive,524.9200000000419,1
